Date/Time,Year,Month,Day,Time,Temp (°„C),Temp Flag,Dew Point Temp (°„C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-11-02 6:00,2017,11,2,6:00,8.4,,8.1,,98,,6,,13,,6.4,,100.48,,,,,,"Rain,Fog"
2017-11-02 7:00,2017,11,2,7:00,9,,8.7,,98,,7,,8,,4.8,,100.48,,,,,,"Rain,Fog"
2017-11-02 8:00,2017,11,2,8:00,9.6,,9.3,,98,,,,0,,4,,100.55,,,,,,Fog
2017-11-02 9:00,2017,11,2,9:00,10.4,,10.1,,98,,,,0,,11.3,,100.57,,,,,,NA
2017-11-02 10:00,2017,11,2,10:00,10.7,,10.3,,97,,26,,8,,12.9,,100.6,,,,,,Rain
2017-11-02 11:00,2017,11,2,11:00,11.2,,10.8,,97,,24,,11,,16.1,,100.6,,,,,,NA
2017-11-02 12:00,2017,11,2,12:00,9.6,,8.8,,95,,,M,4,,16.1,,100.56,,,,,,NA
2017-11-02 13:00,2017,11,2,13:00,11,,9.9,,93,,24,,8,,16.1,,100.53,,,,,,NA
2017-11-02 14:00,2017,11,2,14:00,10.7,,9.5,,92,,25,,8,,16.1,,100.55,,,,,,NA
2017-11-02 15:00,2017,11,2,15:00,10.5,,9.1,,91,,26,,8,,16.1,,100.56,,,,,,NA
2017-11-02 16:00,2017,11,2,16:00,11.7,,10.2,,90,,21,,17,,16.1,,100.55,,,,,,NA
2017-11-02 17:00,2017,11,2,17:00,12.2,,10.8,,91,,19,,13,,16.1,,100.52,,,,,,NA
2017-11-02 18:00,2017,11,2,18:00,11.4,,10.3,,93,,26,,5,,16.1,,100.53,,,,,,NA
2017-11-02 19:00,2017,11,2,19:00,11.9,,10.1,,89,,,M,4,,16.1,,100.51,,,,,,NA
2017-11-02 20:00,2017,11,2,20:00,11.2,,9.8,,91,,26,,8,,16.1,,100.49,,,,,,NA
2017-11-02 21:00,2017,11,2,21:00,10,,9.1,,94,,26,,11,,16.1,,100.47,,,,,,NA
2017-11-02 22:00,2017,11,2,22:00,9.9,,9.3,,96,,27,,9,,11.3,,100.45,,,,,,NA
2017-11-02 23:00,2017,11,2,23:00,10.9,,10.5,,97,,25,,9,,6.4,,100.35,,,,,,Fog
2017-11-03 0:00,2017,11,3,0:00,13.2,,11.1,,87,,33,,11,,16.1,,100.44,,,,,,Rain
2017-11-03 1:00,2017,11,3,1:00,12.1,,10.5,,90,,35,,15,,14.5,,100.41,,,,,,Rain
2017-11-03 2:00,2017,11,3,2:00,11.7,,10,,89,,31,,17,,16.1,,100.4,,,,,,NA
2017-11-03 3:00,2017,11,3,3:00,11.2,,9,,86,,31,,13,,16.1,,100.56,,,,,,NA
2017-11-03 4:00,2017,11,3,4:00,10.6,,7.7,,82,,33,,9,,16.1,,100.63,,,,,,Rain
2017-11-03 5:00,2017,11,3,5:00,9.9,,7.7,,86,,31,,13,,16.1,,100.71,,,,,,Rain
2017-11-03 6:00,2017,11,3,6:00,9.4,,8,,91,,28,,9,,16.1,,100.78,,,,,,Rain
2017-11-03 7:00,2017,11,3,7:00,9.3,,7.1,,86,,28,,8,,16.1,,100.86,,,,,,NA
2017-11-03 8:00,2017,11,3,8:00,9.7,,7,,83,,28,,9,,16.1,,100.96,,,,,,NA
2017-11-03 9:00,2017,11,3,9:00,10.3,,7.1,,80,,27,,9,,16.1,,101.05,,,,,,NA
2017-11-03 10:00,2017,11,3,10:00,10.8,,5.3,,69,,29,,26,,16.1,,101.12,,,,,,NA
2017-11-03 11:00,2017,11,3,11:00,11.2,,3.2,,58,,29,,26,,16.1,,101.19,,,,,,NA
2017-11-03 12:00,2017,11,3,12:00,11.7,,2.8,,54,,29,,34,,16.1,,101.22,,,,,,NA
2017-11-03 13:00,2017,11,3,13:00,11.2,,2.7,,56,,32,,21,,16.1,,101.28,,,,,,NA
2017-11-03 14:00,2017,11,3,14:00,10.4,,0.6,,51,,30,,30,,16.1,,101.36,,,,,,NA
2017-11-03 15:00,2017,11,3,15:00,10.3,,0.4,,50,,31,,24,,16.1,,101.46,,,,,,NA
2017-11-03 16:00,2017,11,3,16:00,9.8,,-0.1,,50,,31,,24,,16.1,,101.52,,,,,,NA
2017-11-03 17:00,2017,11,3,17:00,8.7,,-0.1,,54,,30,,15,,16.1,,101.65,,,,,,NA
2017-11-03 18:00,2017,11,3,18:00,7.7,,-0.8,,55,,31,,17,,16.1,,101.73,,,,,,NA
2017-11-03 19:00,2017,11,3,19:00,7.2,,-0.5,,58,,31,,9,,16.1,,101.76,,,,,,NA
2017-11-03 20:00,2017,11,3,20:00,7.3,,-0.4,,58,,30,,9,,16.1,,101.84,,,,,,NA
2017-11-03 21:00,2017,11,3,21:00,6.2,,0.2,,65,,29,,5,,16.1,,101.87,,,,,,NA
2017-11-03 22:00,2017,11,3,22:00,5.9,,0.4,,68,,31,,5,,16.1,,101.9,,,,,,NA
2017-11-03 23:00,2017,11,3,23:00,6,,0,,66,,3,,13,,16.1,,101.9,,,,,,NA
2017-11-04 0:00,2017,11,4,0:00,4.6,,-0.6,,69,,,,0,,16.1,,101.88,,,,,,NA
2017-11-04 1:00,2017,11,4,1:00,5.4,,-0.9,,64,,9,,11,,16.1,,101.84,,,,,,NA
2017-11-04 2:00,2017,11,4,2:00,4.9,,-0.7,,67,,7,,8,,16.1,,101.87,,,,,,NA
2017-11-04 3:00,2017,11,4,3:00,4.3,,-0.9,,69,,7,,11,,16.1,,101.84,,,,,,NA
2017-11-04 4:00,2017,11,4,4:00,4.7,,-1.4,,64,,6,,11,,16.1,,101.89,,,,,,NA
2017-11-04 5:00,2017,11,4,5:00,4.5,,-1.3,,66,,6,,17,,16.1,,101.89,,,,,,NA
2017-11-04 6:00,2017,11,4,6:00,4.3,,-0.5,,71,,5,,21,,16.1,,101.84,,,,,,NA
2017-11-04 7:00,2017,11,4,7:00,4.6,,0.4,,74,,5,,21,,16.1,,101.83,,,,,,NA
2017-11-04 8:00,2017,11,4,8:00,5,,1.1,,76,,6,,24,,16.1,,101.85,,,,,,NA
2017-11-04 9:00,2017,11,4,9:00,5.2,,1.1,,75,,5,,26,,16.1,,101.84,,,,,,NA
2017-11-04 10:00,2017,11,4,10:00,5.1,,1.4,,77,,5,,34,,16.1,,101.84,,,,,,NA
2017-11-04 11:00,2017,11,4,11:00,5.3,,1.4,,76,,5,,34,,16.1,,101.8,,,,,,NA
2017-11-04 12:00,2017,11,4,12:00,5.8,,1.6,,74,,6,,32,,16.1,,101.68,,,,,,NA
2017-11-04 13:00,2017,11,4,13:00,6,,1.9,,75,,6,,30,,16.1,,101.63,,,,,,NA
2017-11-04 14:00,2017,11,4,14:00,5.7,,1.4,,74,,6,,45,,16.1,,101.53,,,,,,NA
2017-11-04 15:00,2017,11,4,15:00,5.8,,2,,76,,6,,41,,16.1,,101.42,,,,,,NA
2017-11-04 16:00,2017,11,4,16:00,5.6,,2.4,,80,,6,,43,,16.1,,101.33,,,,,,NA
2017-11-04 17:00,2017,11,4,17:00,5.7,,2.6,,80,,6,,37,,16.1,,101.36,,,,,,NA
2017-11-04 18:00,2017,11,4,18:00,6.1,,2.4,,77,,6,,41,,16.1,,101.31,,,,,,NA
2017-11-04 19:00,2017,11,4,19:00,6.4,,3,,79,,7,,50,,16.1,,101.16,,,,,,NA
2017-11-04 20:00,2017,11,4,20:00,6,,2.8,,80,,6,,41,,16.1,,101.08,,,,,,NA
2017-11-04 21:00,2017,11,4,21:00,5.7,,3.2,,84,,5,,39,,16.1,,100.95,,,,,,Rain
2017-11-04 22:00,2017,11,4,22:00,6,,3.5,,84,,6,,43,,16.1,,100.86,,,,,,NA
2017-11-04 23:00,2017,11,4,23:00,6.3,,5,,91,,6,,32,,12.9,,100.8,,,,,,Rain
2017-11-05 0:00,2017,11,5,0:00,7.6,,6.4,,92,,6,,26,,16.1,,100.76,,,,,,NA
2017-11-05 1:00,2017,11,5,1:00,8.4,,6.2,,86,,10,,9,,8.1,,100.65,,,,,,"Moderate Rain,Fog"
2017-11-05 2:00,2017,11,5,2:00,8.3,,6.8,,90,,9,,13,,16.1,,100.63,,,,,,Rain
2017-11-05 3:00,2017,11,5,3:00,8.4,,7.3,,93,,8,,15,,16.1,,100.59,,,,,,NA
2017-11-05 4:00,2017,11,5,4:00,9,,8,,94,,8,,13,,16.1,,100.52,,,,,,NA
2017-11-05 5:00,2017,11,5,5:00,9.8,,8.4,,91,,9,,13,,16.1,,100.47,,,,,,NA
2017-11-05 6:00,2017,11,5,6:00,9.8,,8.9,,94,,8,,13,,16.1,,100.41,,,,,,Rain
2017-11-05 7:00,2017,11,5,7:00,9.7,,9.1,,96,,6,,13,,16.1,,100.35,,,,,,NA
2017-11-05 8:00,2017,11,5,8:00,9.7,,9.3,,97,,7,,13,,4.8,,100.29,,,,,,"Rain,Fog"
2017-11-05 9:00,2017,11,5,9:00,9.7,,9.4,,98,,6,,13,,4.8,,100.25,,,,,,"Moderate Rain,Fog"
2017-11-05 10:00,2017,11,5,10:00,9.9,,9.6,,98,,7,,13,,8.1,,100.16,,,,,,"Rain,Fog"
2017-11-05 11:00,2017,11,5,11:00,9.9,,9.6,,98,,7,,13,,2.4,,100.12,,,,,,"Rain,Fog"
2017-11-05 12:00,2017,11,5,12:00,10.3,,10.2,,99,,6,,11,,4,,100.01,,,,,,"Rain,Fog"
2017-11-05 13:00,2017,11,5,13:00,12.2,,12.1,,99,,,,0,,4.8,,99.94,,,,,,"Moderate Rain,Fog"
2017-11-05 14:00,2017,11,5,14:00,12.6,,12.1,,97,,,,0,,16.1,,99.88,,,,,,NA
2017-11-05 15:00,2017,11,5,15:00,13.1,,12.5,,96,,,M,5,,16.1,,99.83,,,,,,NA
2017-11-05 16:00,2017,11,5,16:00,12.1,,11.3,,95,,,M,4,,16.1,,99.82,,,,,,NA
2017-11-05 17:00,2017,11,5,17:00,13,,12.4,,96,,17,,11,,14.5,,99.7,,,,,,Rain
2017-11-05 18:00,2017,11,5,18:00,13.3,,12.7,,96,,,M,4,,16.1,,99.68,,,,,,NA
2017-11-05 19:00,2017,11,5,19:00,13.5,,13,,97,,17,,8,,16.1,,99.71,,,,,,NA
2017-11-05 20:00,2017,11,5,20:00,13.8,,12.7,,93,,17,,5,,16.1,,99.66,,,,,,NA
2017-11-05 21:00,2017,11,5,21:00,12.6,,11.8,,95,,28,,5,,16.1,,99.65,,,,,,NA
2017-11-05 22:00,2017,11,5,22:00,11.8,,11.3,,97,,,M,4,,16.1,,99.7,,,,,,Rain
2017-11-05 23:00,2017,11,5,23:00,12.3,,12,,98,,23,,13,,1.2,,99.68,,,,,,"Rain,Fog"
2017-11-06 0:00,2017,11,6,0:00,13.1,,13,,99,,30,,22,,14.5,,99.76,,,,,,Rain
2017-11-06 1:00,2017,11,6,1:00,12.9,,10.4,,85,,33,,21,,16.1,,99.8,,,,,,NA
2017-11-06 2:00,2017,11,6,2:00,12.4,,9.1,,80,,31,,11,,16.1,,99.9,,,,,,NA
2017-11-06 3:00,2017,11,6,3:00,11.5,,8.2,,80,,31,,18,,16.1,,100,,,,,,NA
2017-11-06 4:00,2017,11,6,4:00,10.3,,6.5,,77,,30,,18,,16.1,,100.09,,,,,,NA
2017-11-06 5:00,2017,11,6,5:00,8.3,,5.4,,82,,33,,24,,16.1,,100.24,,,,,,NA
2017-11-06 6:00,2017,11,6,6:00,8.2,,3.3,,71,,33,,22,,16.1,,100.35,,,,,,NA
2017-11-06 7:00,2017,11,6,7:00,7.9,,2.4,,68,,31,,24,,16.1,,100.51,,,,,,NA
2017-11-06 8:00,2017,11,6,8:00,7.5,,1,,63,,31,,24,,16.1,,100.63,,,,,,NA
2017-11-06 9:00,2017,11,6,9:00,7.2,,0.3,,62,,32,,21,,16.1,,100.76,,,,,,NA
2017-11-06 10:00,2017,11,6,10:00,7.4,,0,,60,,31,,26,,16.1,,100.83,,,,,,NA
2017-11-06 11:00,2017,11,6,11:00,7.7,,0.3,,60,,30,,22,,16.1,,100.92,,,,,,NA
2017-11-06 12:00,2017,11,6,12:00,9,,-0.2,,53,,30,,30,,16.1,,100.92,,,,,,NA
2017-11-06 13:00,2017,11,6,13:00,7.9,,-1.7,,51,,32,,17,,16.1,,101.03,,,,,,NA
2017-11-06 14:00,2017,11,6,14:00,8.7,,-1.6,,48,,33,,18,,16.1,,101.05,,,,,,NA
2017-11-06 15:00,2017,11,6,15:00,7.5,,-2.6,,49,,32,,22,,16.1,,101.13,,,,,,NA
2017-11-06 16:00,2017,11,6,16:00,7.2,,-1.3,,55,,33,,17,,16.1,,101.24,,,,,,NA
2017-11-06 17:00,2017,11,6,17:00,6.4,,-2.7,,52,,32,,18,,16.1,,101.32,,,,,,NA
2017-11-06 18:00,2017,11,6,18:00,6.2,,-2.8,,53,,30,,18,,16.1,,101.4,,,,,,NA
2017-11-06 19:00,2017,11,6,19:00,6,,-3.4,,51,,32,,9,,16.1,,101.49,,,,,,NA
2017-11-06 20:00,2017,11,6,20:00,5.8,,-3.8,,50,,30,,17,,16.1,,101.5,,,,,,NA
2017-11-06 21:00,2017,11,6,21:00,5.6,,-3.5,,52,,29,,17,,16.1,,101.49,,,,,,NA
2017-11-06 22:00,2017,11,6,22:00,5.3,,-3.3,,54,,28,,17,,16.1,,101.52,,,,,,NA
2017-11-06 23:00,2017,11,6,23:00,5.2,,-4,,52,,29,,9,,16.1,,101.51,,,,,,NA
2017-11-07 0:00,2017,11,7,0:00,5.2,,-3.3,,54,,30,,9,,16.1,,101.57,,,,,,NA
2017-11-07 1:00,2017,11,7,1:00,5.1,,-3.5,,54,,30,,11,,16.1,,101.54,,,,,,NA
2017-11-07 2:00,2017,11,7,2:00,5.3,,-3.5,,53,,32,,8,,16.1,,101.58,,,,,,NA
2017-11-07 3:00,2017,11,7,3:00,5,,-3.4,,55,,32,,9,,16.1,,101.57,,,,,,NA
2017-11-07 4:00,2017,11,7,4:00,4.9,,-3.2,,56,,30,,9,,16.1,,101.62,,,,,,NA
2017-11-07 5:00,2017,11,7,5:00,4,,-1.9,,65,,,M,4,,16.1,,101.62,,,,,,NA
2017-11-07 6:00,2017,11,7,6:00,4.2,,-0.4,,72,,8,,8,,16.1,,101.61,,,,,,NA
2017-11-07 7:00,2017,11,7,7:00,4,,-1,,70,,8,,9,,16.1,,101.64,,,,,,NA
2017-11-07 8:00,2017,11,7,8:00,3.8,,0.7,,80,,14,,4,,16.1,,101.69,,,,,,NA
2017-11-07 9:00,2017,11,7,9:00,5.2,,-0.7,,66,,13,,4,,16.1,,101.68,,,,,,NA
2017-11-07 10:00,2017,11,7,10:00,5.6,,-0.6,,64,,8,,13,,16.1,,101.66,,,,,,NA
2017-11-07 11:00,2017,11,7,11:00,5.8,,-0.7,,63,,8,,13,,16.1,,101.63,,,,,,NA
2017-11-07 12:00,2017,11,7,12:00,5.9,,-0.3,,65,,7,,15,,16.1,,101.59,,,,,,NA
2017-11-07 13:00,2017,11,7,13:00,6,,-1,,61,,7,,18,,16.1,,101.54,,,,,,NA
2017-11-07 14:00,2017,11,7,14:00,6,,-0.5,,63,,7,,17,,16.1,,101.51,,,,,,NA
2017-11-07 15:00,2017,11,7,15:00,6.2,,0.6,,67,,7,,15,,16.1,,101.46,,,,,,NA
2017-11-07 16:00,2017,11,7,16:00,5.8,,1.2,,72,,7,,11,,16.1,,101.44,,,,,,NA
2017-11-07 17:00,2017,11,7,17:00,5.8,,0.5,,69,,11,,5,,16.1,,101.5,,,,,,NA
2017-11-07 18:00,2017,11,7,18:00,5.8,,0.3,,68,,,M,4,,6.4,,101.54,,,,,,Haze
2017-11-07 19:00,2017,11,7,19:00,5.9,,-0.2,,65,,16,,4,,16.1,,101.55,,,,,,NA
2017-11-07 20:00,2017,11,7,20:00,4.6,,0.6,,75,,15,,4,,16.1,,101.54,,,,,,NA
2017-11-07 21:00,2017,11,7,21:00,5,,-0.3,,69,,20,,9,,16.1,,101.56,,,,,,NA
2017-11-07 22:00,2017,11,7,22:00,5.5,,0,,68,,30,,13,,16.1,,101.58,,,,,,NA
2017-11-07 23:00,2017,11,7,23:00,5.1,,-0.5,,67,,32,,9,,16.1,,101.55,,,,,,NA
2017-11-08 0:00,2017,11,8,0:00,4.7,,-2.1,,62,,32,,5,,16.1,,101.56,,,,,,NA
2017-11-08 1:00,2017,11,8,1:00,3.8,,-2.9,,62,,34,,8,,16.1,,101.55,,,,,,NA
2017-11-08 2:00,2017,11,8,2:00,3.1,,-2.9,,65,,33,,9,,16.1,,101.55,,,,,,NA
2017-11-08 3:00,2017,11,8,3:00,2.6,,-2.7,,68,,32,,8,,16.1,,101.55,,,,,,NA
2017-11-08 4:00,2017,11,8,4:00,2.7,,-2.5,,69,,31,,8,,16.1,,101.57,,,,,,NA
2017-11-08 5:00,2017,11,8,5:00,3.3,,-2.7,,65,,29,,8,,16.1,,101.62,,,,,,NA
2017-11-08 6:00,2017,11,8,6:00,2.7,,-2.9,,67,,32,,5,,16.1,,101.63,,,,,,NA
2017-11-08 7:00,2017,11,8,7:00,1.7,,-2.7,,73,,25,,9,,16.1,,101.67,,,,,,NA
2017-11-08 8:00,2017,11,8,8:00,2.7,,-3.2,,65,,25,,5,,16.1,,101.69,,,,,,NA
2017-11-08 9:00,2017,11,8,9:00,4.2,,-1.4,,67,,23,,5,,16.1,,101.71,,,,,,NA
2017-11-08 10:00,2017,11,8,10:00,6.4,,-2.6,,52,,21,,13,,16.1,,101.69,,,,,,NA
2017-11-08 11:00,2017,11,8,11:00,6.9,,-1.7,,54,,20,,17,,16.1,,101.64,,,,,,NA
2017-11-08 12:00,2017,11,8,12:00,,,,,,,,,,,,,,,,,,,
2017-11-08 13:00,2017,11,8,13:00,7.9,,-1.5,,52,,20,,22,,16.1,,101.5,,,,,,NA
2017-11-08 14:00,2017,11,8,14:00,8.3,,-1.1,,51,,20,,22,,16.1,,101.41,,,,,,NA
2017-11-08 15:00,2017,11,8,15:00,8.1,,-0.5,,55,,20,,17,,16.1,,101.37,,,,,,NA
2017-11-08 16:00,2017,11,8,16:00,8.1,,-1.7,,50,,23,,18,,16.1,,101.35,,,,,,NA
2017-11-08 17:00,2017,11,8,17:00,7.1,,-1.4,,55,,24,,21,,16.1,,101.34,,,,,,NA
2017-11-08 18:00,2017,11,8,18:00,6.4,,-1.1,,59,,24,,15,,16.1,,101.37,,,,,,NA
2017-11-08 19:00,2017,11,8,19:00,6,,-1.4,,59,,24,,15,,16.1,,101.36,,,,,,NA
2017-11-08 20:00,2017,11,8,20:00,5.3,,-1.8,,60,,25,,15,,16.1,,101.34,,,,,,NA
2017-11-08 21:00,2017,11,8,21:00,5.4,,-3.3,,54,,26,,13,,16.1,,101.34,,,,,,NA
2017-11-08 22:00,2017,11,8,22:00,4.8,,-1.4,,64,,25,,13,,16.1,,101.3,,,,,,NA
2017-11-08 23:00,2017,11,8,23:00,4.2,,-3.1,,59,,25,,11,,16.1,,101.25,,,,,,NA
2017-11-09 0:00,2017,11,9,0:00,3.8,,-2.4,,64,,25,,13,,16.1,,101.23,,,,,,NA
2017-11-09 1:00,2017,11,9,1:00,3.8,,-2.4,,64,,27,,5,,16.1,,101.19,,,,,,NA
2017-11-09 2:00,2017,11,9,2:00,3,,-2.1,,69,,25,,13,,16.1,,101.16,,,,,,NA
2017-11-09 3:00,2017,11,9,3:00,3.3,,-2.2,,67,,25,,11,,16.1,,101.13,,,,,,NA
2017-11-09 4:00,2017,11,9,4:00,3.5,,-1.1,,72,,25,,11,,16.1,,101.03,,,,,,NA
2017-11-09 5:00,2017,11,9,5:00,4.3,,0.1,,74,,24,,11,,16.1,,100.99,,,,,,NA
2017-11-09 6:00,2017,11,9,6:00,3.8,,-0.6,,73,,28,,8,,16.1,,101,,,,,,NA
2017-11-09 7:00,2017,11,9,7:00,4.2,,-1.2,,68,,30,,4,,16.1,,100.94,,,,,,NA
2017-11-09 8:00,2017,11,9,8:00,3.9,,-0.3,,74,,,,0,,8.1,,100.91,,,,,,Haze
2017-11-09 9:00,2017,11,9,9:00,5.4,,1.2,,74,,21,,9,,16.1,,100.87,,,,,,NA
2017-11-09 10:00,2017,11,9,10:00,6.3,,1,,69,,21,,17,,16.1,,100.75,,,,,,NA
2017-11-09 11:00,2017,11,9,11:00,6.9,,1.3,,67,,20,,22,,16.1,,100.67,,,,,,NA
2017-11-09 12:00,2017,11,9,12:00,6.8,,2.4,,74,,19,,22,,16.1,,100.53,,,,,,NA
2017-11-09 13:00,2017,11,9,13:00,7.4,,2.1,,69,,19,,22,,16.1,,100.34,,,,,,NA
2017-11-09 14:00,2017,11,9,14:00,8.4,,2.6,,67,,21,,35,,16.1,,100.22,,,,,,NA
2017-11-09 15:00,2017,11,9,15:00,8.1,,3.8,,74,,22,,32,,16.1,,100.14,,,,,,NA
2017-11-09 16:00,2017,11,9,16:00,7.5,,2.4,,70,,24,,34,,16.1,,100.12,,,,,,Rain
2017-11-09 17:00,2017,11,9,17:00,7.7,,1.7,,66,,23,,35,,16.1,,100.09,,,,,,NA
2017-11-09 18:00,2017,11,9,18:00,5.9,,2,,76,,27,,46,,11.3,,100.14,,,,,,Rain
2017-11-09 19:00,2017,11,9,19:00,3.7,,0.8,,81,,29,,32,,16.1,,100.27,,,,,,Rain
2017-11-09 20:00,2017,11,9,20:00,2.3,,-1.9,,74,,30,,30,,16.1,,100.39,,,,,,NA
2017-11-09 21:00,2017,11,9,21:00,1,,-4.7,,66,,31,,39,,16.1,,100.56,,,,,,NA
2017-11-09 22:00,2017,11,9,22:00,-0.4,,-8.9,,53,,29,,39,,16.1,,100.68,,,,-8,,NA
2017-11-09 23:00,2017,11,9,23:00,-1.2,,-8,,60,,29,,35,,16.1,,100.82,,,,-9,,NA
2017-11-10 0:00,2017,11,10,0:00,-1.8,,-6.6,,70,,30,,24,,16.1,,101.02,,,,-8,,Snow
2017-11-10 1:00,2017,11,10,1:00,-3.4,,-12.7,,49,,30,,37,,16.1,,101.18,,,,-12,,NA
2017-11-10 2:00,2017,11,10,2:00,-4.8,,-15.6,,43,,31,,34,,16.1,,101.35,,,,-13,,NA
2017-11-10 3:00,2017,11,10,3:00,-5.2,,-15.6,,44,,29,,30,,16.1,,101.45,,,,-13,,NA
2017-11-10 4:00,2017,11,10,4:00,-5.5,,-16.5,,42,,30,,35,,16.1,,101.54,,,,-14,,NA
2017-11-10 5:00,2017,11,10,5:00,-6,,-16.1,,45,,31,,24,,16.1,,101.7,,,,-13,,NA
2017-11-10 6:00,2017,11,10,6:00,-6.5,,-16,,47,,30,,28,,16.1,,101.83,,,,-15,,NA
2017-11-10 7:00,2017,11,10,7:00,-7.6,,-11.9,,71,,35,,22,,2.8,,102.03,,,,-15,,Snow
2017-11-10 8:00,2017,11,10,8:00,-8.8,,-15.3,,60,,32,,18,,16.1,,102.24,,,,-16,,NA
2017-11-10 9:00,2017,11,10,9:00,-8.6,,-18.3,,46,,35,,17,,16.1,,102.36,,,,-15,,NA
2017-11-10 10:00,2017,11,10,10:00,-8.1,,-17.4,,48,,32,,24,,16.1,,102.45,,,,-16,,NA
2017-11-10 11:00,2017,11,10,11:00,-6.9,,-19.3,,37,,31,,30,,16.1,,102.51,,,,-15,,NA
2017-11-10 12:00,2017,11,10,12:00,-5.6,,-19.8,,32,,33,,24,,16.1,,102.51,,,,-13,,NA
2017-11-10 13:00,2017,11,10,13:00,-5,,-16.7,,40,,35,,24,,16.1,,102.52,,,,-12,,NA
2017-11-10 14:00,2017,11,10,14:00,-4.2,,-15,,43,,33,,11,,16.1,,102.5,,,,-9,,NA
2017-11-10 15:00,2017,11,10,15:00,-3.7,,-13.5,,47,,33,,18,,16.1,,102.52,,,,-10,,NA
